"YQ4gaf src","FmcO7b","vWB2ve","T7nuU 2","WHxBId","gjvCCd"
"https://lh3.googleusercontent.com/a-/ALV-UjV14IC6b4GT9vxlrFRXn181s9ehfQi7EeFw08DtssTDkMR49Bw=s128-w32-d-h32-cc-rp","Joel McCormick","2 months ago","Very good game it has a good storyline and lots of good features it also has NO DIALOGUE which i love cause you get straight to the game","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIqUjX7jnVf7rJ6cjRBZl7eUgRUgwREAkDDTqCOejW_f8tNsQ=s128-w32-d-h32-cc-rp","Damian Ralph","3 months ago","Honestly one of the most peak games I’ve ever played, Ngl started tearing up in the uncharted level.
Pure gaming bliss 

Thank you asobi!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjV2lwyoXy9wb7lrmRcq2M5GNz7lRAlghSliupwjKoO11QY05FPj3g=s128-w32-d-h32-cc-rp","John Ryan","2 weeks ago","Game is really awesome.  I watch my 9, 8 & 6 yr olds play it on Ps5.  They love it.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUOxQd-npmLgJ1t0t7yNLklbEtAzdYqUHceH8eK0npTLaoDq-Y3=s128-w32-d-h32-cc-rp","PuPu1212","6 months ago","it's masterpiece. 
Sony have to consider their strategy for Developing new standalone game like this. not like concord","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjW6dk5DxdRz6_w7uIUWorrKaKv4zvNSDGqxoO_gZOZZ467xhdQX=s128-w32-d-h32-cc-rp","Pascal Cruz","6 months ago","You know those shorts where they show satisfying videos like slotting pieces perfectly in place or cutting sand ASMR stuff? Well basically it's kinda like that but if they made it into a full 15-20 hour game.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLK9a65p3ul1zNP51DBtshuMwpWQczLchmLuig9WcqlwRWKbA=s128-w32-d-h32-cc-rp","Zi Ying","6 months ago","Very high quality game created with passion and love. 100% GOTY suitable for all ages","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXwWB5EhOfHgjBjG0dyu1Avic4aWCAvQnAEB7ZZdBllY37TJiERhw=s128-w32-d-h32-cc-rp","Jeniffer Diaz (Shorty)","5 months ago","Love everything about this game. I recommend it. They did an amazing job 👏🏻","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKRZz8uncgW_c2Cp7JIwRz1ppOrxuK4KRBkGEf_-Q72e9Yd3A=s128-w32-d-h32-cc-rp","Adrewaa Dare","6 months ago","One of the best games I have ever played. So refreshing we need more like this!!!!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWLU_DL6hWdEecG9lXJA9RnjAgUmn3vPXAxnlM38bzV0FFYf61w=s128-w32-d-h32-cc-rp","M. A. Pedowitz","5 months ago","A uniquely amazing platformer. Blends nostalgia with great gameplay, stellar visuals and soundtrack, and exciting, challenging levels.","You and 3 other people found this helpful.","3 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocKvXoHyQxJ2W9KpgIo0LPtJbk5irU7oUZF_M4Q2gVXFgHOmRAk=s128-w32-d-h32-cc-rp","Brady Taylor","6 months ago","Amazing. Good quality and gameplay. Simple and easy for all to play and understand.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIOAlU0tylosOYWDf8AE5E0h7kqE1KZxQFIH15Xec6HKbZfq9A=s128-w32-d-h32-cc-rp","Chris Bonebrake","6 months ago","Game of the year. Absolutely the most fun I've had since owning a ps5 three years ago. About time Sony.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLfvJS5QD2j8uTrS3olcsDE5BG6wLZLuZHSALukR5on_K_29Q=s128-w32-d-h32-cc-rp","Arkadiusz Myśliwiec","6 months ago","OMG what an amazing game, I can easily say it’s one of the best games so far on PS5 ❤️❤️❤️","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWUx6LeOZcAfpiOEB8OnQFdvYaC7ZYOv5EKuHerbsCADVExTIMJYg=s128-w32-d-h32-cc-rp","Jose Leal","2 months ago","Just amazing. A must play.  No matter what age.  You'll have fun","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKOxTnigh0qj5XeDln9WXh-WpALwnDEA4B3f7-WrVi6L6Nf8w=s128-w32-d-h32-cc-rp","Joshua Bennefield","6 months ago","Fun and nostalgic ,I wish developers would get back to making great games like this, has a rachet and clank feel to it","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIbg08JaHaZ6F6yLl2euOUV0zp42k3rH6Php5-GIx9WSUTsIA=s128-w32-d-h32-cc-rp","object uploader","2 months ago","this game is awesome it has so much levels I absolutely jumped in excitement when i saw the special levels","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXZxJ53iQLHnTUHiA9wpxtGx_avU7jhZypJ_EvaxY7x8VKBS8c=s128-w32-d-h32-cc-rp","AJ Brown","6 months ago","Easy pick up. Great game for adults and kids alike. Certified banger.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVMFyBufffDgurorU0WgiEzEYC1BUCIOz1lMDZEkrCflLEGFP6xxw=s128-w32-d-h32-cc-rp","Matt Henson","3 weeks ago","Great game, really improves on the first one! I love playing it with my daughter.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjW_aTFyH2wEylli1BIj5qyvMI0zrjBCKDjPThdq8HWq-vyAqBps=s128-w32-d-h32-cc-rp","Jose Aponte Bas","3 months ago","Completely incredible game that I truly loved!! Awesome levels and Team Asobi really nailed it!!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWQy1aDSk_tFiXrarRH4MrfVUXIZKfgrdYEnUrgD81oCGOKyYfWDQ=s128-w32-d-h32-cc-rp","Xeno Best X","6 months ago","What are you doing here in the 1 star reviews? This game is a masterpiece, go play it already.","You and 224 other people found this helpful.","224 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjWXvoToFs8deBou3VJq5xZfby6jvCYtYRyP3lBz2WGZmB0rY6E=s128-w32-d-h32-cc-rp","Binoy Soren","3 months ago","Since I didn't get the money to give fake positive reviews so I can't , otherwise everyone knows which game should get the Game of the Year but the problem is that game wasn't made by american so yeah you don't expect to win it.","You and 3 other people found this helpful.","3 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjVlDYt4vb-51Ye_wGFLuSBEd0Us8qCBS6zvA8CqvhEiq1h93Sg=s128-w32-d-h32-cc-rp","deniz","3 months ago","It was so fun I beat the story in 3 days and there is so much more to do in it","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXOGZSEszCRuKg2b_ShuWtANVP8XsYA501BIqEByWmJgf9ZYL4p=s128-w32-d-h32-cc-rp","Lucas Vieira","6 months ago","The best platformer in uncoutable years and one of my favorite games of all times! 10/10","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXKVUnJtX2O0883TdWc2d27p2DKecgmNGxRjxEd6Av_nTgWbUIl=s128-w32-d-h32-cc-rp","Sabareesh Dinesh","3 months ago","Because of this game, now I understand game of the year is just a joke and is something which we shouldn’t rely on. Blackmyth wukong is 10 times better than this console crap","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocKB3BCuRM7yqkTUrpHkw6BjuzT9o3ItJw-LnQvI6GnbBQODeIg=s128-w32-d-h32-cc-rp","Kunal T","6 months ago","There’s a line in this game saying “God is a geek”, how dare they disrespect God. Please don’t play this game and support it if you have an ounce of morality left","You and 11 other people found this helpful.","11 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUZxKpYRACNJKHsZv1yS3GkVeWaZKXRopaDsm10IiRGSXO9HsmK=s128-w32-d-h32-cc-rp","The Horror Void","6 months ago","Incredible platformer.  The detail that has gone into this game is 'astro'nomical!  10/10.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjWGWuEfSq0WfPnlpqNOeVG5FzID0X3rdSXdVlLMQ7WY8UdS3j7XWg=s128-w32-d-h32-cc-rp","Old StickyRice","6 months ago","Hands down one of the best for any ages. Graphics are great as well","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWAbLeOM0zcrp1BvpFrNFAkAn6ui6vCdMdifSKTO5Xcuko6yMPP=s128-w32-d-h32-cc-rp","Aaron Ramey","5 months ago","I LOVE Astro Bot it's the best 3d platformer ever I can wait for the DLC and I hope Astro Bot get a sequel","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVmEF9mb24wM9Fu1nG_3RclReNRt2DKz0WbA3uzwMDMvdxgD2OZZg=s128-w32-d-h32-cc-rp","Mohammed Almuslem","2 months ago","This game surpassed my expectations. A great platformer game that we haven’t seen in decades.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIZvVYvKYeTlnMDz1IB-b0usS2gdm-Ey9Lz0Uv3Mcqk21fE3Q=s128-w32-d-h32-cc-rp","Abdii Omar","2 weeks ago","The gameplay is great. I just finished the game but the ending where we have to save him so whole.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWu2Bf9swPw3WnegP30f7wuGZ5k1FrDWmK7HMxUq1VT71lRVWUz=s128-w32-d-h32-cc-rp","ParrotPentester","6 months ago","Worth the money, 100% suggest buying it, this is probably the only good game that has come out this year too.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWyUg-3uC5MwZNZYxZQPOYeXqj38VP_poRkZIKTfzC2nRsNksNo=s128-w32-d-h32-cc-rp","Skender Hadri","6 months ago","Legit a children’s game with sub par level design. Luckily I got it free but if you need to pay… don’t lol","You and 5 other people found this helpful.","5 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUjzdox5iX_uFKc7MP09SgMP257A-ph7oULZN3pXacP13CgTWs=s128-w32-d-h32-cc-rp","Orion Bonds","3 months ago","I will never forgive this game for winning game of the year award. It shouldn’t have gone to hell diverse 2 I hate you Astro robot and I hate PlayStation now","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocLH9EPJH8wc0S3IFOqZMV8I5xC5na0M_AXhaN159wihmzbBVg=s128-w32-d-h32-cc-rp","Aiden Griggs","2 months ago","I love this Astro Bot game so much! Hey team asobi mabye you could do more updates on this game of the year.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocI7u8opY49ObeNxyOLtDwQLEZj8oOeCuCz-iJs5bKF6E5z37Q=s128-w32-d-h32-cc-rp","cuenta para webear","6 months ago","Pure perfection, so detailed and fun. It's a must buy for every ps5 owner.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXWBD04_wWp0MKyJ-gqRSQHIxMLPuP3dRDzk2j3aYDb9953KXw=s128-w32-d-h32-cc-rp","Gojira Boi","5 months ago","Amazing game. Just love every little thing about it and hope to see more.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIFfhgdi7gvH6hAZtasZqscLZvs4AXInGJGJSny8p3X3C0eOA=s128-w32-d-h32-cc-rp","Jordan","6 months ago","AMAZING is the only word needed to summarise this game. A total pleasure to play","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXRMfYNwXCYP_99eY0dGZB7bQpi-DQxeiKRrLRouwLWzCCGFbFs=s128-w32-d-h32-cc-rp","Vancend STUDIO","3 months ago","It is a good game, BUT IT ISN'T THE REASON TO TAKE THE GAME OF THE YEAR AWARD, FUDGE YOU!! ASTRO BOT!! FUDGE YOU!! TGA!! FUDGE YOU SONY!!!","You and 7 other people found this helpful.","7 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocIcSlT5i1gpMVoHkNC4NvVIDsc80CB1WxrhWejGj-HkhwSNYg=s128-w32-d-h32-cc-rp","Emily Langdon","6 months ago","I would give this a 5/5 if not for the lava stage in the four world, the duck was glitching and would not spray water in the direction I was facing. Because if this it took 3 hours to beat","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjWe743xpqZ9oHgaALMq1dLSMwCoQP2gVpE_LM827ku93gIcHepnug=s128-w32-d-h32-cc-rp","Ashley Weathers","2 months ago","Our family loves this game.  It's kid friendly and fun for adults too.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjV_tEQAJp6j_n0yuWI6I0oMsKMST15h6Z0WR1O-4CLIuD_l5rM=s128-w32-d-h32-cc-rp","ShadloPogo","6 months ago","Best game for a PlayStation must get it even though 60 for a game is expensive GET IT ITS BETTER THEN CONCORD","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLJ9PjoixO6PoIsiQemPKn_hbjnwQ2pzGn8CEzMcdh5wGrWng=s128-w32-d-h32-cc-rp","Tristan Westover","2 months ago","I hate that this game with out almost any story won game of the year over indiana jones or any game with a story or great graphics. This game focuses on nostalgia way too much","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUUSEb7TWLBu7Tllg_6t_2EFkYEMFl8WtxTVCL8SZjr0p89-QrN=s128-w32-d-h32-cc-rp","Alyssa Hughes","5 days ago","This game is absolutely amazing! My daughters and I all love playing it.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWJNXDpwls1rONIxI2ak53IYjaeLohXTOfysEHHXgG27Qrcdwo1=s128-w32-d-h32-cc-rp","Vaibhav Vij","3 months ago","Best game of 2024.
Pure fun.
Deserved to win Game of the Year.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocL3oIKv_tEKOle8dFAPGXlCcIq21OVQyq5FdajcKzfFwcfYzA=s128-w32-d-h32-cc-rp","Zhiyun Ren","5 months ago","Excellent and lots of fun, except the lost void levels (I wish checkpoints or more lives would be added to these levels)","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIrhOKad4jQ--IHaGsYGCE8sXQJ0XP5SR_QBJmXw35k_SxITQ=s128-w32-d-h32-cc-rp","erik taylor","5 months ago","IT SUCKS THIS GAME CRASHED ON ME 10 TIMES IN A ROW! PLEASE FIX THIS BUG IT IS HORRIBLE AND THE GAMEPLAY IS SLOW AND THERES TOO MUCH BLOOD AND GORE","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjX6HPO_QaJCv0IxkIRlLV0aEeaICeUhBF8BB1Nlj1hxrbM0X1o=s128-w32-d-h32-cc-rp","Chenkai Huang","3 months ago","It is ok game and looks like Mario odyssey. Game length for me is just 10 hours and you only want to play once.should be game of year","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLU6NBZ3KoZIPyNvhPGnjVhbPHRxD9zVdORD8qefuD9fe7VMA=s128-w32-d-h32-cc-rp","1975emac","6 months ago","Visually stunning! Fast, smooth gameplay! A joy to play!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjV04j7CC4uCCI88RvmQaelFVc-apWi_Mbop22KTZ3kHehy4Z0_ewQ=s128-w32-d-h32-cc-rp","Tomislav Prlić","6 months ago","better than diablo 4 and the war within combined. kids love this game. (me too 🤣)","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjX96GcW6pR4zQgjhxw9RLEaKyJXSD9zYtOSzbM8xBWYew0uv6E=s128-w32-d-h32-cc-rp","Sn Animations","2 months ago","This game is like Super Mario Galaxy but if it had all of the creativity of It Takes Two.  Play this game if you like 3D Platformers.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjV92gLqKt_XbtEsGud66pJtfZokIbf4a8unTHbJS9__cxAVDmzv=s128-w32-d-h32-cc-rp","Philip Zan","3 months ago","Most of the recent negative reviews are purely because of this game winning GOTY. This game is good and great fun, so don't listen to these salty people creating unfair reviews of this game.","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjW514cqooVuTW-gzGGiEL8dU_mheFt-mEYRnDaHax6sGZMwNk7s=s128-w32-d-h32-cc-rp","Kayla Marie","2 months ago","4 stars bcuz i wish it was LONGER!!! it’s such a good game im in love and want more!!!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjW6NYbKjQhUt9rmMVwp4EFx30swgdSh-agliykPJPqoNGJrxDTzxw=s128-w32-d-h32-cc-rp","Roisin D","5 months ago","10/10 amazing game. Only have it a few days and can't stop playing it.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJbYe5YoGa8c2gFc1iPvtQtLVdRMtidiH5B1zeWqJZ9aGBHLg=s128-w32-d-h32-cc-rp","Shane Peavy","6 months ago","GOTY 2024. Incredible soundtrack. Extreme detail to every piece of the environment, every npc and every animation.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjU7FAh64VcEg2X5HJqXNO1ymEfrlvPSnxwktzalI_Op8sAY3iCU=s128-w32-d-h32-cc-rp","Sugar “Suga Man”","6 months ago","It's the best PS5 Game of 2024 and the game will most likely to win Game Of The Year.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLBKircEEFRY3ncA95DiTTS04E9Xu-Abp5YRTiIG38qplmQOw=s128-w32-d-h32-cc-rp","Dropdot","6 months ago","The game is really good but it’s shouldn’t be a game made for kids. They should have used this mechanism for real games make them feel amazing","You and 6 other people found this helpful.","6 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjWWZOLK5QkXlutpjj4ZTNZPou776WVCPozWXqHOxX82fbb7oZyC=s128-w32-d-h32-cc-rp","Ace Danley","2 months ago","I dont get the hype, played astros playroom for 40 minutes and hated my life every second of it. my life will never be the same after that.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUXV3lMwEOba1PlBtb48bK4FoMXTCilkKhWCu0d8gN_NnRvsuzw=s128-w32-d-h32-cc-rp","whezzer bloxxer","2 months ago","Playstation and all of its wonders with a fun and adorable robotic friend? Yes please!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWlrG9sTks_NAd6duT5cmv4-VtFQd3N856TW7dwIwePDRHvVvA=s128-w32-d-h32-cc-rp","Jack Stone","5 months ago","One of the only games that has been truly worth my money in a long while","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUYdSJ8OVde6Q9KRp2muZfcajvHnzNVo8SKZ2pKjPBLC4Ho9r8A=s128-w32-d-h32-cc-rp","Mario Rios-Ramos","6 months ago","I'm only 4 hours in and Im already calling best platform on PlayStation since jak and daxter trilogy","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjU1D7zAhQ6Ix7dlNOC73H2B829UIpJaZ_oxQUdHePp9m2aewwz2=s128-w32-d-h32-cc-rp","Han Doko","3 months ago","This game nothing ,only child play!!  Win GOTY!  Wtf  this game make gamer hurts!!!  Please rate one star!!","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocI8rFqyI91rhmpEGXdjnzqvgJZwm4sCNXWcuZm2fU8QZoBOFg=s128-w32-d-h32-cc-rp","Wyatte Moore","a month ago","great game and shows what you can really do with the controller like in Astros playroom","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjU6hWRK92li0JUMXCnRElbwG-6FyNvPAXxq7BQWKrKKEiksbE607g=s128-w32-d-h32-cc-rp","Andrew Hoang","2 months ago","Astro bot is a masterpiece and I really enjoyed it. I will give it a 10/10.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVAsb0bvdkMCmvOw_OtK2Pg1ugKqpnrF0wKc-hU3zyk1NmfM6o=s128-w32-d-h32-cc-rp","Deryke Rosten","6 months ago","So much fun, and so much to explore! Such an amazing game!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVOJTbzW0ROnkphITaN0ulX9cagHIJoFtMA3dIikKM3CRyv-gZdvA=s128-w32-d-h32-cc-rp","Joshua U.","6 months ago","Such an awesome game! It is a joy to play!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjW7xwRGjInSCStzbUInHYHd1zBRBfzM4FNO4ykpcUhxnXo9myYs=s128-w32-d-h32-cc-rp","Kyle Gore","2 months ago","Absolutely awful game the last level is ridiculous you people are so bad at making games it's ment to be a kids game not a game to rage on","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjV7FqGaluiLX2Avvyh-HATVrhjyyXquYJE0PMmPq26zXO6OkXcV=s128-w32-d-h32-cc-rp","No Name","6 months ago","Absolutely incredibly intuitive game for any age. A MUST BUY!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVUlQs2zVb6KReKT1gjZU8SvWnIwg7rmsqx1czuvFAN9dUL_rq5=s128-w32-d-h32-cc-rp","Jennifer Young","6 months ago","Haven't even played the game and I know it is going to be a blast","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUthEu5wBQ241lf73VLtQX7RclmrGA2LGAaTEwdH-ykdkVPToce_g=s128-w32-d-h32-cc-rp","Pavel Pudau","6 months ago","The best. Played without stop for 2 days with my son :)","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVy9ezIx79qKhOzLoqNOlEfO7FnxR4bcVVTU3Ie6JCUFEFKKN1t=s128-w32-d-h32-cc-rp","Shinobi “Moon bunny” Muldon","5 months ago","Eh I've got PlayStation plus premium would really like the Simpsons hit and run port brought back to PlayStation 5 please alot fans have been waiting I'm not getting Younger lmfao please hurry Sony I really appreciate it if it was brought back","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIwhJ5ytgLvEvOVLypHcAW6sk93co7DkstUrW3rmakA314LHg=s128-w32-d-h32-cc-rp","Jordany fernandez","a month ago","Well done game. Hope they give another one soon, or add booster pack with more world.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJEFf0c14NZAePNQdtXdv-KPNnf-fU3zqihP7IhWx_gjsRENg=s128-w32-d-h32-cc-rp","javon robinson","5 months ago","so people think mario odyssey is like astro bot but i think kirby and the forgotten land is like astro bot. but odyssey is open world astro is levels kirby same and you find bots/waddle dees so i think odyssey is like something else kirby is like astro bot","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWAeLoPN6T6Mpn8ois_Ibq05MjhcxdNQ8L232jFv5vqEFXhssne=s128-w32-d-h32-cc-rp","Anthony McLaren","2 months ago","Absolutely a masterpiece of a video game!! 10/10 
Highly Highly recommended 👌 

ASTRO 💙","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocK-I47n0WZ8qyNxsSA0dA3ukQfe6qO3vmlkacAi7ipW0VbYukY=s128-w32-d-h32-cc-rp","George Wood","5 months ago","This game is the world's most bestest games we love it so much so Cody loves it","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVcQOkf0jAu6-bQGxQDNIQoFCNEJrSM0m4eUtfwva9pKuWBQS73=s128-w32-d-h32-cc-rp","An Interesting Person","3 months ago","cool game, but honestly doesn't really deserve the GOTY award, I won't be surprised if Black Myth Wukong lose Final Fantasy but Wukong lost to a Ps5 exclusive game? Damn!","You and 3 other people found this helpful.","3 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUiBI0-bwc1rXpVQSMceZVn-F0d3yoxNyhk5zg5RjUKePvdXqut=s128-w32-d-h32-cc-rp","Vance Wright","6 months ago","To say this is the best game I've ever played would be a collosal understatement.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUpxONHC5ovHxhl6uLlVPLTHRNVUXsIT7R3yYmXGd3PhJjDozwk=s128-w32-d-h32-cc-rp","Lacie Allen","6 months ago","I LOVE this game. The attention to detail is amazing.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUN3U9J8X38DqtMTBa3dr1lJa5BRKZfxWME87FiX_z9ovWX_fU=s128-w32-d-h32-cc-rp","Nick Janse","3 months ago","cheating the game awards 2024 because of their Sony funding. This is by no means and does not deserve, Game Of the Year.","You and 6 other people found this helpful.","6 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUHbE4w5JZyXw-K5USh5DHVVH-vB6KhBjou3AlkfqBeAHT4pXShfg=s128-w32-d-h32-cc-rp","GustavoCOD4","5 months ago","The best PS5 game so far. Unique and beautiful","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUoLM_y7cNg6wR_8_TWKgCnzW0PqWTylx0cGCPAdQf2CyJxmh8=s128-w32-d-h32-cc-rp","Shankar Murthy","a month ago","I love tentacle system, the powerups are soooo cool, and most importantly, the levels never get old.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJuN--FwsFIYjizpkcxTd_Oh0Y0L-cb5SOO3nWZxr7KlpcICN4d=s128-w32-d-h32-cc-rp","Emily Ward","3 months ago","i think kirby and the forgotton land is DEFFENTLY like astro bot if you have played ab astro bot then play katfl kirby and the forrgotton land just EXATLY THE SAME THING play it!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIAKYG6DJldE7QLn6aRNOPQKanJqBOxIN9EbOtwAYTc_p0opQ=s128-w32-d-h32-cc-rp","C R","6 months ago","One of my favourite games. Very fun and creative.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJNnBKvZxU3rcBceXcTwE70YODOPXac-QHUaOucHZCFpFxHww=s128-w32-d-h32-cc-rp","Brian Jacobs","6 months ago","Just buy it. I hope they keep rolling these out in the future.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIxABXxodicstyAsf7PGSn7QIAjf9TECL1b5PgCup1ChVSvpg=s128-w32-d-h32-cc-rp","Yasmin osman Bekri","6 months ago","This game is wonderful. It shows so much colourful characters","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLqrP8x0plc8bwxcHvh5L2Jo0_94-333Eeu7VHLnssz0lSnfQ=s128-w32-d-h32-cc-rp","Jayden Nicholson","6 months ago","Terrible terrible game, my wife left me after playing this absolutely terrible game, my dog died as well, therefore you should avoid playing this game at all costs, DO NOT PLAY, 1 STAR.","You and 12 other people found this helpful.","12 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjWPaI6XdzP0VA200nlFvqAqTAi3YcfWukYncse7Nt1daBRCkTyl=s128-w32-d-h32-cc-rp","michael biehn","2 months ago","the game and collecting the bots is fun but the mini levels like retro rampage is not fun made me slam my controller on my desk like 100 times and is very stressfull  but over all the game is fun the graphcs are cool and very fun gameplay        


love the winter wonder dlc","You and 1 other person found this helpful.","1 person found this helpful."
